codeD,date_obs,t_moy
40,19/11/2021,9
40,19/11/2022,10
40,19/11/2023,15
40,19/12/2019,14
40,19/12/2020,11
40,19/12/2021,5
40,19/12/2022,11
40,19/12/2023,8
40,20/01/2019,9
40,20/01/2020,4
40,20/01/2021,10
40,20/01/2022,9
40,20/01/2023,4
40,20/02/2019,10
40,20/02/2020,9
40,20/02/2021,14
40,20/02/2022,9
40,20/02/2023,12
40,20/03/2019,9
40,20/03/2020,14
40,20/03/2021,7
40,20/03/2022,13
40,20/03/2023,12
40,20/04/2019,17
40,20/04/2020,16
40,20/04/2021,14
40,20/04/2022,10
40,20/04/2023,15
40,20/05/2019,15
40,20/05/2020,20
40,20/05/2021,15
40,20/05/2022,20
40,20/05/2023,16
40,20/06/2019,19
40,20/06/2020,19
40,20/06/2021,21
40,20/06/2022,23
40,20/06/2023,22
40,20/07/2019,23
40,20/07/2020,24
40,20/07/2021,24
40,20/07/2022,24
40,20/07/2023,20
40,20/08/2019,20
40,20/08/2020,27
40,20/08/2021,23
40,20/08/2022,22
40,20/08/2023,26
40,20/09/2019,23
40,20/09/2020,20
40,20/09/2021,18
40,20/09/2022,16
40,20/09/2023,21
40,20/10/2019,15
40,20/10/2020,18
40,20/10/2021,21
40,20/10/2022,21
40,20/10/2023,16
40,20/11/2019,6
40,20/11/2020,9
40,20/11/2021,8
40,20/11/2022,10
40,20/11/2023,14
40,20/12/2019,12
40,20/12/2020,11
40,20/12/2021,5
40,20/12/2022,13
40,20/12/2023,10
40,21/01/2019,6
40,21/01/2020,7
40,21/01/2021,12
40,21/01/2022,3
40,21/01/2023,3
40,21/02/2019,12
40,21/02/2020,11
40,21/02/2021,13
40,21/02/2022,12
40,21/02/2023,12
40,21/03/2019,9
40,21/03/2020,13
40,21/03/2021,7
40,21/03/2022,15
40,21/03/2023,12
40,21/04/2019,16
40,21/04/2020,13
40,21/04/2021,15
40,21/04/2022,12
40,21/04/2023,17
40,21/05/2019,14
40,21/05/2020,21
40,21/05/2021,13
40,21/05/2022,23
40,21/05/2023,16
40,21/06/2019,17
40,21/06/2020,19
40,21/06/2021,19
40,21/06/2022,22
40,21/06/2023,21
40,21/07/2019,24
40,21/07/2020,24
40,21/07/2021,25
40,21/07/2022,24
40,21/07/2023,22
40,21/08/2019,20
40,21/08/2020,24
40,21/08/2021,23
40,21/08/2022,23
40,21/08/2023,27
40,21/09/2019,24
40,21/09/2020,20
40,21/09/2021,17
40,21/09/2022,16
40,21/09/2023,19
40,21/10/2019,14
40,21/10/2020,20
40,21/10/2021,17
40,21/10/2022,19
40,21/10/2023,15
40,21/11/2019,11
40,21/11/2020,7
40,21/11/2021,10
40,21/11/2022,13
40,21/11/2023,13
40,21/12/2019,13
40,21/12/2020,12
40,21/12/2021,7
40,21/12/2022,14
40,21/12/2023,11
40,22/01/2019,5
40,22/01/2020,9
40,22/01/2021,9
40,22/01/2022,3
40,22/01/2023,1
40,22/02/2019,13
40,22/02/2020,9
40,22/02/2021,11
40,22/02/2022,12
40,22/02/2023,12
40,22/03/2019,11
40,22/03/2020,12
40,22/03/2021,9
40,22/03/2022,12
40,22/03/2023,12
40,22/04/2019,14
40,22/04/2020,14
40,22/04/2021,16
40,22/04/2022,15
40,22/04/2023,14
40,22/05/2019,16
40,22/05/2020,20
40,22/05/2021,13
40,22/05/2022,24
40,22/05/2023,18
40,22/06/2019,18
40,22/06/2020,21
40,22/06/2021,18
40,22/06/2022,20
40,22/06/2023,22
40,22/07/2019,26
40,22/07/2020,25
40,22/07/2021,26
40,22/07/2022,23
40,22/07/2023,21
40,22/08/2019,20
40,22/08/2020,22
40,22/08/2021,21
40,22/08/2022,22
40,22/08/2023,26
40,22/09/2019,19
40,22/09/2020,21
40,22/09/2021,18
40,22/09/2022,17
40,22/09/2023,16
40,22/10/2019,11
40,22/10/2020,18
40,22/10/2021,14
40,22/10/2022,20
40,22/10/2023,14
40,22/11/2019,9
40,22/11/2020,7
40,22/11/2021,7
40,22/11/2022,11
40,22/11/2023,12
40,22/12/2019,12
40,22/12/2020,14
40,22/12/2021,9
40,22/12/2022,13
40,22/12/2023,13
40,23/01/2019,8
40,23/01/2020,9
40,23/01/2021,8
40,23/01/2022,4
40,23/01/2023,1
40,23/02/2019,11
40,23/02/2020,12
40,23/02/2021,11
40,23/02/2022,10
40,23/02/2023,6
40,23/03/2019,13
40,23/03/2020,13
40,23/03/2021,9
40,23/03/2022,11
40,23/03/2023,17
40,23/04/2019,17
40,23/04/2020,16
40,23/04/2021,16
40,23/04/2022,12
40,23/04/2023,13
40,23/05/2019,17
40,23/05/2020,16
40,23/05/2021,13
40,23/05/2022,18
40,23/05/2023,19
40,23/06/2019,23
40,23/06/2020,23
40,23/06/2021,18
40,23/06/2022,21
40,23/06/2023,21
40,23/07/2019,30
40,23/07/2020,25
40,23/07/2021,23
40,23/07/2022,22
40,23/07/2023,22
40,23/08/2019,23
40,23/08/2020,21
40,23/08/2021,21
40,23/08/2022,24
40,23/08/2023,31
40,23/09/2019,18
40,23/09/2020,20
40,23/09/2021,18
40,23/09/2022,15
40,23/09/2023,17
40,23/10/2019,14
40,23/10/2020,17
40,23/10/2021,12
40,23/10/2022,22
40,23/10/2023,16
40,23/11/2019,10
40,23/11/2020,8
40,23/11/2021,6
40,23/11/2022,14
40,23/11/2023,7
40,23/12/2019,12
40,23/12/2020,13
40,23/12/2021,11
40,23/12/2022,15
40,23/12/2023,11
40,24/01/2019,5
40,24/01/2020,9
40,24/01/2021,8
40,24/01/2022,7
40,24/01/2023,3
40,24/02/2019,13
40,24/02/2020,11
40,24/02/2021,14
40,24/02/2022,9
40,24/02/2023,8
40,24/03/2019,13
40,24/03/2020,14
40,24/03/2021,10
40,24/03/2022,11
40,24/03/2023,13
40,24/04/2019,14
40,24/04/2020,17
40,24/04/2021,18
40,24/04/2022,14
40,24/04/2023,15
40,24/05/2019,17
40,24/05/2020,16
40,24/05/2021,13
40,24/05/2022,15
40,24/05/2023,18
40,24/06/2019,23
40,24/06/2020,25
40,24/06/2021,18
40,24/06/2022,20
40,24/06/2023,23
40,24/07/2019,27
40,24/07/2020,22
40,24/07/2021,21
40,24/07/2022,26
40,24/07/2023,21
40,24/08/2019,24
40,24/08/2020,21
40,24/08/2021,20
40,24/08/2022,26
40,24/08/2023,30
40,24/09/2019,20
40,24/09/2020,19
40,24/09/2021,20
40,24/09/2022,16
40,24/09/2023,18
40,24/10/2019,14
40,24/10/2020,15
40,24/10/2021,12
40,24/10/2022,19
40,24/10/2023,15
40,24/11/2019,11
40,24/11/2020,9
40,24/11/2021,8
40,24/11/2022,11
40,24/11/2023,9
40,24/12/2019,15
40,24/12/2020,10
40,24/12/2021,11
40,24/12/2022,14
40,24/12/2023,10
40,25/01/2019,8
40,25/01/2020,8
40,25/01/2021,9
40,25/01/2022,7
40,25/01/2023,2
40,25/02/2019,11
40,25/02/2020,11
40,25/02/2021,13
40,25/02/2022,8
40,25/02/2023,6
40,25/03/2019,11
40,25/03/2020,11
40,25/03/2021,13
40,25/03/2022,13
40,25/03/2023,15
40,25/04/2019,14
40,25/04/2020,18
40,25/04/2021,17
40,25/04/2022,14
40,25/04/2023,15
40,25/05/2019,17
40,25/05/2020,19
40,25/05/2021,14
40,25/05/2022,15
40,25/05/2023,17
40,25/06/2019,23
40,25/06/2020,23
40,25/06/2021,18
40,25/06/2022,17
40,25/06/2023,21
40,25/07/2019,27
40,25/07/2020,21
40,25/07/2021,21
40,25/07/2022,24
40,25/07/2023,20
40,25/08/2019,25
40,25/08/2020,22
40,25/08/2021,21
40,25/08/2022,25
40,25/08/2023,23
40,25/09/2019,18
40,25/09/2020,14
40,25/09/2021,22
40,25/09/2022,15
40,25/09/2023,20
40,25/10/2019,16
40,25/10/2020,14
40,25/10/2021,13
40,25/10/2022,18
40,25/10/2023,17
40,25/11/2019,12
40,25/11/2020,11
40,25/11/2021,7
40,25/11/2022,11
40,25/11/2023,9
40,25/12/2019,13
40,25/12/2020,4
40,25/12/2021,12
40,25/12/2022,13
40,25/12/2023,6
40,26/01/2019,10
40,26/01/2020,11
40,26/01/2021,6
40,26/01/2022,6
40,26/01/2023,4
40,26/02/2019,14
40,26/02/2020,10
40,26/02/2021,12
40,26/02/2022,8
40,26/02/2023,6
40,26/03/2019,10
40,26/03/2020,8
40,26/03/2021,10
40,26/03/2022,13
40,26/03/2023,14
40,26/04/2019,12
40,26/04/2020,18
40,26/04/2021,13
40,26/04/2022,17
40,26/04/2023,17
40,26/05/2019,16
40,26/05/2020,20
40,26/05/2021,13
40,26/05/2022,16
40,26/05/2023,17
40,26/06/2019,27
40,26/06/2020,21
40,26/06/2021,20
40,26/06/2022,15
40,26/06/2023,23
40,26/07/2019,21
40,26/07/2020,23
40,26/07/2021,20
40,26/07/2022,21
40,26/07/2023,20
40,26/08/2019,23
40,26/08/2020,24
40,26/08/2021,22
40,26/08/2022,24
40,26/08/2023,21
40,26/09/2019,20
40,26/09/2020,14
40,26/09/2021,20
40,26/09/2022,15
40,26/09/2023,19
40,26/10/2019,17
40,26/10/2020,12
40,26/10/2021,15
40,26/10/2022,20
40,26/10/2023,15
40,26/11/2019,14
40,26/11/2020,10
40,26/11/2021,7
40,26/11/2022,9
40,26/11/2023,5
40,26/12/2019,12
40,26/12/2020,4
40,26/12/2021,12
40,26/12/2022,13
40,26/12/2023,7
40,27/01/2019,9
40,27/01/2020,9
40,27/01/2021,11
40,27/01/2022,3
40,27/01/2023,4
40,27/02/2019,15
40,27/02/2020,11
40,27/02/2021,10
40,27/02/2022,11
40,27/02/2023,1
40,27/03/2019,10
40,27/03/2020,8
40,27/03/2021,10
40,27/03/2022,13
40,27/03/2023,12
40,27/04/2019,13
40,27/04/2020,16
40,27/04/2021,13
40,27/04/2022,15
40,27/04/2023,21
40,27/05/2019,15
40,27/05/2020,21
40,27/05/2021,16
40,27/05/2022,18
40,27/05/2023,22
40,27/06/2019,28
40,27/06/2020,22
40,27/06/2021,17
40,27/06/2022,18
40,27/06/2023,21
40,27/07/2019,19
40,27/07/2020,25
40,27/07/2021,19
40,27/07/2022,20
40,27/07/2023,22
40,27/08/2019,24
40,27/08/2020,23
40,27/08/2021,21
40,27/08/2022,24
40,27/08/2023,19
40,27/09/2019,18
40,27/09/2020,12
40,27/09/2021,19
40,27/09/2022,17
40,27/09/2023,23
40,27/10/2019,16
40,27/10/2020,14
40,27/10/2021,14
40,27/10/2022,21
40,27/10/2023,15
40,27/11/2019,14
40,27/11/2020,13
40,27/11/2021,7
40,27/11/2022,9
40,27/11/2023,8
40,27/12/2019,8
40,27/12/2020,7
40,27/12/2021,14
40,27/12/2022,13
40,27/12/2023,8
40,28/01/2019,8
40,28/01/2020,12
40,28/01/2021,15
40,28/01/2022,4
40,28/01/2023,4
40,28/02/2019,13
40,28/02/2020,13
40,28/02/2021,9
40,28/02/2022,11
40,28/02/2023,3
40,28/03/2019,10
40,28/03/2020,10
40,28/03/2021,13
40,28/03/2022,14
40,28/03/2023,14
40,28/04/2019,13
40,28/04/2020,14
40,28/04/2021,15
40,28/04/2022,15
40,28/04/2023,21
40,28/05/2019,15
40,28/05/2020,23
40,28/05/2021,20
40,28/05/2022,19
40,28/05/2023,22
40,28/06/2019,23
40,28/06/2020,22
40,28/06/2021,16
40,28/06/2022,19
40,28/06/2023,21
40,28/07/2019,20
40,28/07/2020,23
40,28/07/2021,20
40,28/07/2022,22
40,28/07/2023,24
40,28/08/2019,23
40,28/08/2020,20
40,28/08/2021,20
40,28/08/2022,26
40,28/08/2023,20
40,28/09/2019,20
40,28/09/2020,16
40,28/09/2021,16
40,28/09/2022,18
40,28/09/2023,23
40,28/10/2019,18
40,28/10/2020,16
40,28/10/2021,14
40,28/10/2022,21
40,28/10/2023,16
40,28/11/2019,13
40,28/11/2020,12
40,28/11/2021,6
40,28/11/2022,12
40,28/11/2023,11
40,28/12/2019,9
40,28/12/2020,8
40,28/12/2021,14
40,28/12/2022,12
40,28/12/2023,9
40,29/01/2019,8
40,29/01/2020,11
40,29/01/2021,12
40,29/01/2022,1
40,29/01/2023,4
40,29/02/2020,12
40,29/03/2019,12
40,29/03/2020,10
40,29/03/2021,17
40,29/03/2022,13
40,29/03/2023,20
40,29/04/2019,12
40,29/04/2020,16
40,29/04/2021,12
40,29/04/2022,15
40,29/04/2023,17
40,29/05/2019,15
40,29/05/2020,22
40,29/05/2021,20
40,29/05/2022,19
40,29/05/2023,21
40,29/06/2019,21
40,29/06/2020,21
40,29/06/2021,17
40,29/06/2022,18
40,29/06/2023,21
40,29/07/2019,21
40,29/07/2020,23
40,29/07/2021,21
40,29/07/2022,21
40,29/07/2023,24
40,29/08/2019,23
40,29/08/2020,18
40,29/08/2021,20
40,29/08/2022,25
40,29/08/2023,20
40,29/09/2019,19
40,29/09/2020,15
40,29/09/2021,18
40,29/09/2022,15
40,29/09/2023,21
40,29/10/2019,16
40,29/10/2020,15
40,29/10/2021,14
40,29/10/2022,20
40,29/10/2023,16
40,29/11/2019,13
40,29/11/2020,12
40,29/11/2021,6
40,29/11/2022,11
40,29/11/2023,10
40,29/12/2019,4
40,29/12/2020,7
40,29/12/2021,16
40,29/12/2022,12
40,29/12/2023,10
40,30/01/2019,7
40,30/01/2020,14
40,30/01/2021,12
40,30/01/2022,2
40,30/01/2023,5
40,30/03/2019,14
40,30/03/2020,4
40,30/03/2021,18
40,30/03/2022,13
40,30/03/2023,17
40,30/04/2019,14
40,30/04/2020,15
40,30/04/2021,11
40,30/04/2022,16
40,30/04/2023,16
40,30/05/2019,16
40,30/05/2020,22
40,30/05/2021,20
40,30/05/2022,17
40,30/05/2023,21
40,30/06/2019,21
40,30/06/2020,19
40,30/06/2021,19
40,30/06/2022,17
40,30/06/2023,20
40,30/07/2019,21
40,30/07/2020,29
40,30/07/2021,22
40,30/07/2022,23
40,30/07/2023,22
40,30/08/2019,24
40,30/08/2020,17
40,30/08/2021,20
40,30/08/2022,24
40,30/08/2023,20
40,30/09/2019,22
40,30/09/2020,15
40,30/09/2021,15
40,30/09/2022,15
40,30/09/2023,23
40,30/10/2019,16
40,30/10/2020,15
40,30/10/2021,16
40,30/10/2022,18
40,30/10/2023,15
40,30/11/2019,10
40,30/11/2020,7
40,30/11/2021,7
40,30/11/2022,6
40,30/11/2023,12
40,30/12/2019,7
40,30/12/2020,7
40,30/12/2021,14
40,30/12/2022,15
40,30/12/2023,13
40,31/01/2019,9
40,31/01/2020,15
40,31/01/2021,12
40,31/01/2022,7
40,31/01/2023,9
40,31/03/2019,13
40,31/03/2020,7
40,31/03/2021,19
40,31/03/2022,11
40,31/03/2023,15
40,31/05/2019,20
40,31/05/2020,23
40,31/05/2021,22
40,31/05/2022,19
40,31/05/2023,20
40,31/07/2019,18
40,31/07/2020,26
40,31/07/2021,17
40,31/07/2022,23
40,31/07/2023,21
40,31/08/2019,23
40,31/08/2020,17
40,31/08/2021,20
40,31/08/2022,24
40,31/08/2023,20
40,31/10/2019,18
40,31/10/2020,16
40,31/10/2021,17
40,31/10/2022,17
40,31/10/2023,16
40,31/12/2019,6
40,31/12/2020,9
40,31/12/2021,12
40,31/12/2022,17
40,31/12/2023,10
41,"01/01/2019",7
41,"01/01/2020",5
41,"01/01/2021","0"
41,"01/01/2022",9
41,"01/01/2023",13
41,"01/02/2019",5
41,"01/02/2020",14
41,"01/02/2021",11
41,"01/02/2022",4
41,"01/02/2023",6
41,"01/03/2019",10
41,"01/03/2020",8
41,"01/03/2021",9
41,"01/03/2022",7
41,"01/03/2023",3
41,"01/04/2019",13
41,"01/04/2020",7
41,"01/04/2021",15
41,"01/04/2022",2
41,"01/04/2023",12
41,"01/05/2019",12
41,"01/05/2020",14
41,"01/05/2021",10
41,"01/05/2022",11
41,"01/05/2023",13
41,"01/06/2019",19
41,"01/06/2020",19
41,"01/06/2021",20
41,"01/06/2022",15
41,"01/06/2023",20
41,"01/07/2019",22
41,"01/07/2020",20
41,"01/07/2021",19
41,"01/07/2022",15
41,"01/07/2023",20
41,"01/08/2019",19
41,"01/08/2020",23
41,"01/08/2021",16
41,"01/08/2022",22
41,"01/08/2023",20
41,"01/09/2019",19
41,"01/09/2020",14
41,"01/09/2021",18
41,"01/09/2022",22
41,"01/09/2023",21
41,"01/10/2019",18
41,"01/10/2020",15
41,"01/10/2021",12
41,"01/10/2022",16
41,"01/10/2023",19
41,"01/11/2019",14
41,"01/11/2020",16
41,"01/11/2021",12
41,"01/11/2022",14
41,"01/11/2023",13
41,"01/12/2019",6
41,"01/12/2020",4
41,"01/12/2021",9
41,"01/12/2022",5
41,"01/12/2023",4
41,"02/01/2019",6
41,"02/01/2020",9
41,"02/01/2021","0"
41,"02/01/2022",9
41,"02/01/2023",10
41,"02/02/2019",4
41,"02/02/2020",13
41,"02/02/2021",11
41,"02/02/2022",9
41,"02/02/2023",8
41,"02/03/2019",11
41,"02/03/2020",8
41,"02/03/2021",9
41,"02/03/2022",8
41,"02/03/2023",2
41,"02/04/2019",12
41,"02/04/2020",5
41,"02/04/2021",14
41,"02/04/2022",4
41,"02/04/2023",9
41,"02/05/2019",12
41,"02/05/2020",12
41,"02/05/2021",7
41,"02/05/2022",12
41,"02/05/2023",12
41,"02/06/2019",22
41,"02/06/2020",20
41,"02/06/2021",18
41,"02/06/2022",21
41,"02/06/2023",18
41,"02/07/2019",20
41,"02/07/2020",19
41,"02/07/2021",20
41,"02/07/2022",17
41,"02/07/2023",18
41,"02/08/2019",21
41,"02/08/2020",21
41,"02/08/2021",17
41,"02/08/2022",23
41,"02/08/2023",20
41,"02/09/2019",15
41,"02/09/2020",16
41,"02/09/2021",20
41,"02/09/2022",20
41,"02/09/2023",22
41,"02/10/2019",16
41,"02/10/2020",13
41,"02/10/2021",16
41,"02/10/2022",18
41,"02/10/2023",20
41,"02/11/2019",13
41,"02/11/2020",17
41,"02/11/2021",9
41,"02/11/2022",13
41,"02/11/2023",12
41,"02/12/2019",4
41,"02/12/2020",6
41,"02/12/2021",4
41,"02/12/2022",5
41,"02/12/2023","0"
41,"03/01/2019",1
41,"03/01/2020",9
41,"03/01/2021",2
41,"03/01/2022",12
41,"03/01/2023",7
41,"03/02/2019",3
41,"03/02/2020",14
41,"03/02/2021",11
41,"03/02/2022",4
41,"03/02/2023",7
41,"03/03/2019",13
41,"03/03/2020",5
41,"03/03/2021",10
41,"03/03/2022",11
41,"03/03/2023",6
41,"03/04/2019",7
41,"03/04/2020",7
41,"03/04/2021",8
41,"03/04/2022",4
41,"03/04/2023",9
41,"03/05/2019",11
41,"03/05/2020",16
41,"03/05/2021",9
41,"03/05/2022",14
41,"03/05/2023",15
41,"03/06/2019",19
41,"03/06/2020",19
41,"03/06/2021",21
41,"03/06/2022",21
41,"03/06/2023",18
41,"03/07/2019",22
41,"03/07/2020",17
41,"03/07/2021",20
41,"03/07/2022",18
41,"03/07/2023",21
41,"03/08/2019",21
41,"03/08/2020",18
41,"03/08/2021",16
41,"03/08/2022",26
41,"03/08/2023",18
41,"03/09/2019",16
41,"03/09/2020",19
41,"03/09/2021",22
41,"03/09/2022",21
41,"03/09/2023",24
41,"03/10/2019",9
41,"03/10/2020",10
41,"03/10/2021",15
41,"03/10/2022",14
41,"03/10/2023",18
41,"03/11/2019",12
41,"03/11/2020",9
41,"03/11/2021",10
41,"03/11/2022",12
41,"03/11/2023",8
41,"03/12/2019",3
41,"03/12/2020",6
41,"03/12/2021",4
41,"03/12/2022",4
41,"03/12/2023",1
41,"04/01/2019","0"
41,"04/01/2020",4
41,"04/01/2021",1
41,"04/01/2022",10
41,"04/01/2023",11
41,"04/02/2019","0"
41,"04/02/2020",8
41,"04/02/2021",8
41,"04/02/2022",8
41,"04/02/2023",9
41,"04/03/2019",10
41,"04/03/2020",6
41,"04/03/2021",8
41,"04/03/2022",9
41,"04/03/2023",3
41,"04/04/2019",6
41,"04/04/2020",9
41,"04/04/2021",8
41,"04/04/2022",3
41,"04/04/2023",7
41,"04/05/2019",7
41,"04/05/2020",16
41,"04/05/2021",10
41,"04/05/2022",14
41,"04/05/2023",16
41,"04/06/2019",20
41,"04/06/2020",16
41,"04/06/2021",18
41,"04/06/2022",23
41,"04/06/2023",20
41,"04/07/2019",22
41,"04/07/2020",16
41,"04/07/2021",19
41,"04/07/2022",19
41,"04/07/2023",20
41,"04/08/2019",22
41,"04/08/2020",16
41,"04/08/2021",15
41,"04/08/2022",26
41,"04/08/2023",19
41,"04/09/2019",17
41,"04/09/2020",20
41,"04/09/2021",20
41,"04/09/2022",21
41,"04/09/2023",26
41,"04/10/2019",12
41,"04/10/2020",12
41,"04/10/2021",13
41,"04/10/2022",13
41,"04/10/2023",11
41,"04/11/2019",12
41,"04/11/2020",5
41,"04/11/2021",6
41,"04/11/2022",10
41,"04/11/2023",12
41,"04/12/2019",1
41,"04/12/2020",5
41,"04/12/2021",9
41,"04/12/2022",4
41,"04/12/2023",7
41,"05/01/2019",1
41,"05/01/2020",5
41,"05/01/2021",2
41,"05/01/2022",3
41,"05/01/2023",12
41,"05/02/2019",5
41,"05/02/2020",7
41,"05/02/2021",9
41,"05/02/2022",4
41,"05/02/2023",8
41,"05/03/2019",9
41,"05/03/2020",10
41,"05/03/2021",5
41,"05/03/2022",8
41,"05/03/2023",5
41,"05/04/2019",8
41,"05/04/2020",12
41,"05/04/2021",5
41,"05/04/2022",9
41,"05/04/2023",6
41,"05/05/2019",8
41,"05/05/2020",16
41,"05/05/2021",9
41,"05/05/2022",12
41,"05/05/2023",14
41,"05/06/2019",12
41,"05/06/2020",15
41,"05/06/2021",17
41,"05/06/2022",19
41,"05/06/2023",19
41,"05/07/2019",23
41,"05/07/2020",23
41,"05/07/2021",20
41,"05/07/2022",19
41,"05/07/2023",17
41,"05/08/2019",23
41,"05/08/2020",19
41,"05/08/2021",18
41,"05/08/2022",22
41,"05/08/2023",16
41,"05/09/2019",12
41,"05/09/2020",17
41,"05/09/2021",21
41,"05/09/2022",23
41,"05/09/2023",25
41,"05/10/2019",16
41,"05/10/2020",12
41,"05/10/2021",15
41,"05/10/2022",16
41,"05/10/2023",12
41,"05/11/2019",11
41,"05/11/2020",7
41,"05/11/2021",9
41,"05/11/2022",7
41,"05/11/2023",13
41,"05/12/2019",1
41,"05/12/2020",4
41,"05/12/2021",5
41,"05/12/2022",4
41,"05/12/2023",7
41,"06/01/2019",4
41,"06/01/2020",3
41,"06/01/2021",2
41,"06/01/2022",1
41,"06/01/2023",11
41,"06/02/2019",9
41,"06/02/2020",4
41,"06/02/2021",8
41,"06/02/2022",6
41,"06/02/2023",5
41,"06/03/2019",10
41,"06/03/2020",5
41,"06/03/2021",5
41,"06/03/2022",5
41,"06/03/2023",3
41,"06/04/2019",9
41,"06/04/2020",10
41,"06/04/2021",2
41,"06/04/2022",10
41,"06/04/2023",9
41,"06/05/2019",7
41,"06/05/2020",15
41,"06/05/2021",12
41,"06/05/2022",13
41,"06/05/2023",16
41,"06/06/2019",15
41,"06/06/2020",16
41,"06/06/2021",16
41,"06/06/2022",17
41,"06/06/2023",21
41,"06/07/2019",24
41,"06/07/2020",18
41,"06/07/2021",19
41,"06/07/2022",20
41,"06/07/2023",18
41,"06/08/2019",21
41,"06/08/2020",23
41,"06/08/2021",19
41,"06/08/2022",20
41,"06/08/2023",18
41,"06/09/2019",13
41,"06/09/2020",15
41,"06/09/2021",22
41,"06/09/2022",21
41,"06/09/2023",25
41,"06/10/2019",16
41,"06/10/2020",14
41,"06/10/2021",13
41,"06/10/2022",13
41,"06/10/2023",13
41,"06/11/2019",9
41,"06/11/2020",10
41,"06/11/2021",5
41,"06/11/2022",10
41,"06/11/2023",11
41,"06/12/2019",3
41,"06/12/2020",5
41,"06/12/2021",6
41,"06/12/2022",4
41,"06/12/2023",4
41,"07/01/2019",5
41,"07/01/2020",8
41,"07/01/2021",3
41,"07/01/2022",6
41,"07/01/2023",8
41,"07/02/2019",9
41,"07/02/2020",5
41,"07/02/2021",4
41,"07/02/2022",6
41,"07/02/2023",3
41,"07/03/2019",10
41,"07/03/2020",7
41,"07/03/2021",4
41,"07/03/2022",3
41,"07/03/2023",7
41,"07/04/2019",8
41,"07/04/2020",15
41,"07/04/2021",4
41,"07/04/2022",13
41,"07/04/2023",8
41,"07/05/2019",9
41,"07/05/2020",14
41,"07/05/2021",11
41,"07/05/2022",15
41,"07/05/2023",17
41,"07/06/2019",15
41,"07/06/2020",11
41,"07/06/2021",19
41,"07/06/2022",18
41,"07/06/2023",21
41,"07/07/2019",23
41,"07/07/2020",16
41,"07/07/2021",17
41,"07/07/2022",18
41,"07/07/2023",23
41,"07/08/2019",22
41,"07/08/2020",26
41,"07/08/2021",18
41,"07/08/2022",21
41,"07/08/2023",15
41,"07/09/2019",15
41,"07/09/2020",15
41,"07/09/2021",22
41,"07/09/2022",18
41,"07/09/2023",25
41,"07/10/2019",11
41,"07/10/2020",14
41,"07/10/2021",11
41,"07/10/2022",12
41,"07/10/2023",14
41,"07/11/2019",9
41,"07/11/2020",12
41,"07/11/2021",6
41,"07/11/2022",14
41,"07/11/2023",10
41,"07/12/2019",10
41,"07/12/2020",5
41,"07/12/2021",5
41,"07/12/2022",3
41,"07/12/2023",5
41,"08/01/2019",7
41,"08/01/2020",11
41,"08/01/2021",-2
41,"08/01/2022",8
41,"08/01/2023",9
41,"08/02/2019",8
41,"08/02/2020",9
41,"08/02/2021",2
41,"08/02/2022",6
41,"08/02/2023",1
41,"08/03/2019",7
41,"08/03/2020",9
41,"08/03/2021",3
41,"08/03/2022",7
41,"08/03/2023",10
41,"08/04/2019",9
41,"08/04/2020",16
41,"08/04/2021",6
41,"08/04/2022",12
41,"08/04/2023",9
41,"08/05/2019",14
41,"08/05/2020",16
41,"08/05/2021",17
41,"08/05/2022",15
41,"08/05/2023",15
41,"08/06/2019",15
41,"08/06/2020",15
41,"08/06/2021",18
41,"08/06/2022",18
41,"08/06/2023",23
41,"08/07/2019",21
41,"08/07/2020",19
41,"08/07/2021",17
41,"08/07/2022",19
41,"08/07/2023",25
41,"08/08/2019",22
41,"08/08/2020",27
41,"08/08/2021",17
41,"08/08/2022",23
41,"08/08/2023",19
41,"08/09/2019",13
41,"08/09/2020",17
41,"08/09/2021",21
41,"08/09/2022",18
41,"08/09/2023",25
41,"08/10/2019",16
41,"08/10/2020",16
41,"08/10/2021",13
41,"08/10/2022",12
41,"08/10/2023",18
41,"08/11/2019",7
41,"08/11/2020",14
41,"08/11/2021",7
41,"08/11/2022",12
41,"08/11/2023",9
41,"08/12/2019",11
41,"08/12/2020",3
41,"08/12/2021",5
41,"08/12/2022",2
41,"08/12/2023",8
41,"09/01/2019",3
41,"09/01/2020",11
41,"09/01/2021","0"
41,"09/01/2022",7
41,"09/01/2023",7
41,"09/02/2019",10
41,"09/02/2020",10
41,"09/02/2021",1
41,"09/02/2022",7
41,"09/02/2023","0"
41,"09/03/2019",12
41,"09/03/2020",8
41,"09/03/2021",3
41,"09/03/2022",9
41,"09/03/2023",12
41,"09/04/2019",11
41,"09/04/2020",16
41,"09/04/2021",9
41,"09/04/2022",7
41,"09/04/2023",11
41,"09/05/2019",13
41,"09/05/2020",19
41,"09/05/2021",20
41,"09/05/2022",17
